id,event_id,upload_id,gateway_id,node_id,event_type,severity,event_time,received_at,message,details,error_code
1526,EVT-GW01-20260514-104610-063,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 11:46:10+01,2026-05-15 05:55:03.890539+01,Soil packet received,{},
1527,EVT-GW01-20260514-104640-064,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 11:46:40+01,2026-05-15 05:55:03.890539+01,Weather packet received,{},
1528,EVT-GW01-20260514-105602-065,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 11:56:02+01,2026-05-15 05:55:03.890539+01,Soil packet received,{},
1529,EVT-GW01-20260514-105632-066,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 11:56:32+01,2026-05-15 05:55:03.890539+01,Weather packet received,{},
1530,EVT-GW01-20260514-110555-067,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 12:05:55+01,2026-05-15 05:55:03.890539+01,Soil packet received,{},
1531,EVT-GW01-20260514-110625-068,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 12:06:25+01,2026-05-15 05:55:03.890539+01,Weather packet received,{},
1532,EVT-GW01-20260514-111547-069,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 12:15:47+01,2026-05-15 05:55:03.890539+01,Soil packet received,{},
1533,EVT-GW01-20260514-111617-070,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 12:16:17+01,2026-05-15 05:55:03.890539+01,Weather packet received,{},
1534,EVT-GW01-20260514-112539-071,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 12:25:39+01,2026-05-15 05:55:05.306595+01,Soil packet received,{},
1535,EVT-GW01-20260514-112610-072,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 12:26:10+01,2026-05-15 05:55:05.306595+01,Weather packet received,{},
1536,EVT-GW01-20260514-113533-073,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 12:35:33+01,2026-05-15 05:55:05.306595+01,Soil packet received,{},
1537,EVT-GW01-20260514-113604-074,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 12:36:04+01,2026-05-15 05:55:05.306595+01,Weather packet received,{},
1538,EVT-GW01-20260514-114526-075,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 12:45:26+01,2026-05-15 05:55:05.306595+01,Soil packet received,{},
1539,EVT-GW01-20260514-114557-076,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 12:45:57+01,2026-05-15 05:55:05.306595+01,Weather packet received,{},
1540,EVT-GW01-20260514-115518-077,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 12:55:18+01,2026-05-15 05:55:05.306595+01,Soil packet received,{},
1541,EVT-GW01-20260514-115548-078,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 12:55:48+01,2026-05-15 05:55:05.306595+01,Weather packet received,{},
1542,EVT-GW01-20260514-120509-079,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 13:05:09+01,2026-05-15 05:55:05.306595+01,Soil packet received,{},
1543,EVT-GW01-20260514-120540-080,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 13:05:40+01,2026-05-15 05:55:05.306595+01,Weather packet received,{},
1544,EVT-GW01-20260514-121502-081,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 13:15:02+01,2026-05-15 05:55:06.792346+01,Soil packet received,{},
1545,EVT-GW01-20260514-121532-082,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 13:15:32+01,2026-05-15 05:55:06.792346+01,Weather packet received,{},
1546,EVT-GW01-20260514-122455-083,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 13:24:55+01,2026-05-15 05:55:06.792346+01,Soil packet received,{},
1547,EVT-GW01-20260514-122548-084,UPL-GW01-20260515-045410,GW01,N3,node_missing,warning,2026-05-14 13:25:48+01,2026-05-15 05:55:06.792346+01,Node did not transmit during expected window,"{""frame_id"": 2964602, ""expected_slot"": ""weather""}",NODE_TIMEOUT
1548,EVT-GW01-20260514-122548-085,UPL-GW01-20260515-045410,GW01,N3,recovery_started,warning,2026-05-14 13:25:48+01,2026-05-15 05:55:06.792346+01,Node missed cycle — starting recovery watch,"{""missed_cycles"": 1, ""last_seen_frame"": 2964601}",
1549,EVT-GW01-20260514-123447-086,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 13:34:47+01,2026-05-15 05:55:06.792346+01,Soil packet received,{},
1550,EVT-GW01-20260514-123630-087,UPL-GW01-20260515-045410,GW01,N3,node_missing,warning,2026-05-14 13:36:30+01,2026-05-15 05:55:06.792346+01,Node did not transmit during expected window,"{""frame_id"": 2964603, ""expected_slot"": ""weather""}",NODE_TIMEOUT
1551,EVT-GW01-20260514-124440-088,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 13:44:40+01,2026-05-15 05:55:06.792346+01,Soil packet received,{},
1552,EVT-GW01-20260514-124622-089,UPL-GW01-20260515-045410,GW01,N3,node_missing,warning,2026-05-14 13:46:22+01,2026-05-15 05:55:06.792346+01,Node did not transmit during expected window,"{""frame_id"": 2964604, ""expected_slot"": ""weather""}",NODE_TIMEOUT
1553,EVT-GW01-20260514-125433-090,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 13:54:33+01,2026-05-15 05:55:06.792346+01,Soil packet received,{},
1554,EVT-GW01-20260514-125525-091,UPL-GW01-20260515-045410,GW01,N3,node_missing,warning,2026-05-14 13:55:25+01,2026-05-15 05:55:08.149934+01,Node did not transmit during expected window,"{""frame_id"": 2964605, ""expected_slot"": ""weather""}",NODE_TIMEOUT
1555,EVT-GW01-20260514-130425-092,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 14:04:25+01,2026-05-15 05:55:08.149934+01,Soil packet received,{},
1556,EVT-GW01-20260514-130517-093,UPL-GW01-20260515-045410,GW01,N3,node_missing,warning,2026-05-14 14:05:17+01,2026-05-15 05:55:08.149934+01,Node did not transmit during expected window,"{""frame_id"": 2964606, ""expected_slot"": ""weather""}",NODE_TIMEOUT
1557,EVT-GW01-20260514-130517-094,UPL-GW01-20260515-045410,GW01,N3,node_marked_dead,error,2026-05-14 14:05:17+01,2026-05-15 05:55:08.149934+01,Node exceeded dead threshold,"{""final_status"": ""dead"", ""missed_cycles"": 5, ""last_seen_frame"": 2964601}",NODE_DEAD
1558,EVT-GW01-20260514-130518-095,UPL-GW01-20260515-045410,GW01,N3,recovery_failed,error,2026-05-14 14:05:18+01,2026-05-15 05:55:08.149934+01,Recovery failed — node presumed offline,"{""final_status"": ""dead"", ""missed_cycles"": 5, ""last_seen_frame"": 2964601}",RECOVERY_FAILED
1559,EVT-GW01-20260514-131417-096,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 14:14:17+01,2026-05-15 05:55:08.149934+01,Soil packet received,{},
1560,EVT-GW01-20260514-131452-097,UPL-GW01-20260515-045410,GW01,MAIN,unknown_packet,warning,2026-05-14 14:14:52+01,2026-05-15 05:55:08.149934+01,Received packet from unknown node,{},UNKNOWN_NODE
1638,EVT-GW01-20260514-184953-175,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 19:49:53+01,2026-05-15 05:55:19.417403+01,Soil packet received,{},
1561,EVT-GW01-20260514-131510-098,UPL-GW01-20260515-045410,GW01,N3,node_missing,warning,2026-05-14 14:15:10+01,2026-05-15 05:55:08.149934+01,Node did not transmit during expected window,"{""frame_id"": 2964607, ""expected_slot"": ""weather""}",NODE_TIMEOUT
1562,EVT-GW01-20260514-132409-099,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 14:24:09+01,2026-05-15 05:55:08.149934+01,Soil packet received,{},
1563,EVT-GW01-20260514-132502-100,UPL-GW01-20260515-045410,GW01,N3,node_missing,warning,2026-05-14 14:25:02+01,2026-05-15 05:55:08.149934+01,Node did not transmit during expected window,"{""frame_id"": 2964608, ""expected_slot"": ""weather""}",NODE_TIMEOUT
1564,EVT-GW01-20260514-133401-101,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 14:34:01+01,2026-05-15 05:55:09.536635+01,Soil packet received,{},
1565,EVT-GW01-20260514-133454-102,UPL-GW01-20260515-045410,GW01,N3,node_missing,warning,2026-05-14 14:34:54+01,2026-05-15 05:55:09.536635+01,Node did not transmit during expected window,"{""frame_id"": 2964609, ""expected_slot"": ""weather""}",NODE_TIMEOUT
1566,EVT-GW01-20260514-134345-103,UPL-GW01-20260515-045410,GW01,N3,node_back_online,info,2026-05-14 14:43:45+01,2026-05-15 05:55:09.536635+01,Node returned after being marked dead,"{""last_snr"": 9.5, ""last_rssi"": -49, ""downtime_cycles"": 8, ""last_seen_frame"": 2964601}",
1567,EVT-GW01-20260514-134345-104,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 14:43:45+01,2026-05-15 05:55:09.536635+01,Weather packet received,{},
1568,EVT-GW01-20260514-134355-105,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 14:43:55+01,2026-05-15 05:55:09.536635+01,Soil packet received,{},
1569,EVT-GW01-20260514-135347-106,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 14:53:47+01,2026-05-15 05:55:09.536635+01,Soil packet received,{},
1570,EVT-GW01-20260514-135416-107,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 14:54:16+01,2026-05-15 05:55:09.536635+01,Weather packet received,{},
1571,EVT-GW01-20260514-140338-108,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 15:03:38+01,2026-05-15 05:55:09.536635+01,Soil packet received,{},
1572,EVT-GW01-20260514-140409-109,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 15:04:09+01,2026-05-15 05:55:09.536635+01,Weather packet received,{},
1573,EVT-GW01-20260514-141331-110,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 15:13:31+01,2026-05-15 05:55:09.536635+01,Soil packet received,{},
1574,EVT-GW01-20260514-141400-111,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 15:14:00+01,2026-05-15 05:55:10.980765+01,Weather packet received,{},
1575,EVT-GW01-20260514-142324-112,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 15:23:24+01,2026-05-15 05:55:10.980765+01,Soil packet received,{},
1576,EVT-GW01-20260514-142353-113,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 15:23:53+01,2026-05-15 05:55:10.980765+01,Weather packet received,{},
1577,EVT-GW01-20260514-143315-114,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 15:33:15+01,2026-05-15 05:55:10.980765+01,Soil packet received,{},
1578,EVT-GW01-20260514-143346-115,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 15:33:46+01,2026-05-15 05:55:10.980765+01,Weather packet received,{},
1579,EVT-GW01-20260514-144307-116,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 15:43:07+01,2026-05-15 05:55:10.980765+01,Soil packet received,{},
1580,EVT-GW01-20260514-144337-117,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 15:43:37+01,2026-05-15 05:55:10.980765+01,Weather packet received,{},
1581,EVT-GW01-20260514-145300-118,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 15:53:00+01,2026-05-15 05:55:10.980765+01,Soil packet received,{},
1582,EVT-GW01-20260514-145330-119,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 15:53:30+01,2026-05-15 05:55:10.980765+01,Weather packet received,{},
1583,EVT-GW01-20260514-150251-120,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 16:02:51+01,2026-05-15 05:55:10.980765+01,Soil packet received,{},
1584,EVT-GW01-20260514-150322-121,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 16:03:22+01,2026-05-15 05:55:12.419224+01,Weather packet received,{},
1585,EVT-GW01-20260514-151244-122,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 16:12:44+01,2026-05-15 05:55:12.419224+01,Soil packet received,{},
1586,EVT-GW01-20260514-151314-123,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 16:13:14+01,2026-05-15 05:55:12.419224+01,Weather packet received,{},
1587,EVT-GW01-20260514-152236-124,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 16:22:36+01,2026-05-15 05:55:12.419224+01,Soil packet received,{},
1588,EVT-GW01-20260514-152306-125,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 16:23:06+01,2026-05-15 05:55:12.419224+01,Weather packet received,{},
1589,EVT-GW01-20260514-153229-126,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 16:32:29+01,2026-05-15 05:55:12.419224+01,Soil packet received,{},
1590,EVT-GW01-20260514-153300-127,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 16:33:00+01,2026-05-15 05:55:12.419224+01,Weather packet received,{},
1591,EVT-GW01-20260514-154221-128,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 16:42:21+01,2026-05-15 05:55:12.419224+01,Soil packet received,{},
1592,EVT-GW01-20260514-154252-129,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 16:42:52+01,2026-05-15 05:55:12.419224+01,Weather packet received,{},
1593,EVT-GW01-20260514-155157-130,UPL-GW01-20260515-045410,GW01,MAIN,lora_init_failed,error,2026-05-14 16:51:57+01,2026-05-15 05:55:12.419224+01,LoRa SX1278 begin() failed,{},LORA_INIT_FAILED
1594,EVT-GW01-20260514-155307-131,UPL-GW01-20260515-045410,GW01,N2,node_missing,warning,2026-05-14 16:53:07+01,2026-05-15 05:55:13.862281+01,Node did not transmit during expected window,"{""frame_id"": 2964623, ""expected_slot"": ""soil""}",NODE_TIMEOUT
1595,EVT-GW01-20260514-155307-132,UPL-GW01-20260515-045410,GW01,N2,recovery_started,warning,2026-05-14 16:53:07+01,2026-05-15 05:55:13.862281+01,Node missed cycle — starting recovery watch,"{""missed_cycles"": 1, ""last_seen_frame"": 2964622}",
1596,EVT-GW01-20260514-155307-133,UPL-GW01-20260515-045410,GW01,N3,node_missing,warning,2026-05-14 16:53:07+01,2026-05-15 05:55:13.862281+01,Node did not transmit during expected window,"{""frame_id"": 2964623, ""expected_slot"": ""weather""}",NODE_TIMEOUT
1597,EVT-GW01-20260514-155307-134,UPL-GW01-20260515-045410,GW01,N3,recovery_started,warning,2026-05-14 16:53:07+01,2026-05-15 05:55:13.862281+01,Node missed cycle — starting recovery watch,"{""missed_cycles"": 1, ""last_seen_frame"": 2964622}",
1598,EVT-GW01-20260514-160350-135,UPL-GW01-20260515-045410,GW01,N2,node_missing,warning,2026-05-14 17:03:50+01,2026-05-15 05:55:13.862281+01,Node did not transmit during expected window,"{""frame_id"": 2964624, ""expected_slot"": ""soil""}",NODE_TIMEOUT
1599,EVT-GW01-20260514-160350-136,UPL-GW01-20260515-045410,GW01,N3,node_missing,warning,2026-05-14 17:03:50+01,2026-05-15 05:55:13.862281+01,Node did not transmit during expected window,"{""frame_id"": 2964624, ""expected_slot"": ""weather""}",NODE_TIMEOUT
1600,EVT-GW01-20260514-161342-137,UPL-GW01-20260515-045410,GW01,N2,node_missing,warning,2026-05-14 17:13:42+01,2026-05-15 05:55:13.862281+01,Node did not transmit during expected window,"{""frame_id"": 2964625, ""expected_slot"": ""soil""}",NODE_TIMEOUT
1601,EVT-GW01-20260514-161342-138,UPL-GW01-20260515-045410,GW01,N3,node_missing,warning,2026-05-14 17:13:42+01,2026-05-15 05:55:13.862281+01,Node did not transmit during expected window,"{""frame_id"": 2964625, ""expected_slot"": ""weather""}",NODE_TIMEOUT
1602,EVT-GW01-20260514-162244-139,UPL-GW01-20260515-045410,GW01,N2,node_missing,warning,2026-05-14 17:22:44+01,2026-05-15 05:55:13.862281+01,Node did not transmit during expected window,"{""frame_id"": 2964626, ""expected_slot"": ""soil""}",NODE_TIMEOUT
1603,EVT-GW01-20260514-162244-140,UPL-GW01-20260515-045410,GW01,N3,node_missing,warning,2026-05-14 17:22:44+01,2026-05-15 05:55:13.862281+01,Node did not transmit during expected window,"{""frame_id"": 2964626, ""expected_slot"": ""weather""}",NODE_TIMEOUT
1604,EVT-GW01-20260514-163236-141,UPL-GW01-20260515-045410,GW01,N2,node_missing,warning,2026-05-14 17:32:36+01,2026-05-15 05:55:15.226128+01,Node did not transmit during expected window,"{""frame_id"": 2964627, ""expected_slot"": ""soil""}",NODE_TIMEOUT
1605,EVT-GW01-20260514-163236-142,UPL-GW01-20260515-045410,GW01,N2,node_marked_dead,error,2026-05-14 17:32:36+01,2026-05-15 05:55:15.226128+01,Node exceeded dead threshold,"{""final_status"": ""dead"", ""missed_cycles"": 5, ""last_seen_frame"": 2964622}",NODE_DEAD
1606,EVT-GW01-20260514-163236-143,UPL-GW01-20260515-045410,GW01,N2,recovery_failed,error,2026-05-14 17:32:36+01,2026-05-15 05:55:15.226128+01,Recovery failed — node presumed offline,"{""final_status"": ""dead"", ""missed_cycles"": 5, ""last_seen_frame"": 2964622}",RECOVERY_FAILED
1607,EVT-GW01-20260514-163236-144,UPL-GW01-20260515-045410,GW01,N3,node_missing,warning,2026-05-14 17:32:36+01,2026-05-15 05:55:15.226128+01,Node did not transmit during expected window,"{""frame_id"": 2964627, ""expected_slot"": ""weather""}",NODE_TIMEOUT
1608,EVT-GW01-20260514-163236-145,UPL-GW01-20260515-045410,GW01,N3,node_marked_dead,error,2026-05-14 17:32:36+01,2026-05-15 05:55:15.226128+01,Node exceeded dead threshold,"{""final_status"": ""dead"", ""missed_cycles"": 5, ""last_seen_frame"": 2964622}",NODE_DEAD
1609,EVT-GW01-20260514-163236-146,UPL-GW01-20260515-045410,GW01,N3,recovery_failed,error,2026-05-14 17:32:36+01,2026-05-15 05:55:15.226128+01,Recovery failed — node presumed offline,"{""final_status"": ""dead"", ""missed_cycles"": 5, ""last_seen_frame"": 2964622}",RECOVERY_FAILED
1610,EVT-GW01-20260514-164228-147,UPL-GW01-20260515-045410,GW01,N2,node_missing,warning,2026-05-14 17:42:28+01,2026-05-15 05:55:15.226128+01,Node did not transmit during expected window,"{""frame_id"": 2964628, ""expected_slot"": ""soil""}",NODE_TIMEOUT
1611,EVT-GW01-20260514-164229-148,UPL-GW01-20260515-045410,GW01,N3,node_missing,warning,2026-05-14 17:42:29+01,2026-05-15 05:55:15.226128+01,Node did not transmit during expected window,"{""frame_id"": 2964628, ""expected_slot"": ""weather""}",NODE_TIMEOUT
1612,EVT-GW01-20260514-165220-149,UPL-GW01-20260515-045410,GW01,N2,node_missing,warning,2026-05-14 17:52:20+01,2026-05-15 05:55:15.226128+01,Node did not transmit during expected window,"{""frame_id"": 2964629, ""expected_slot"": ""soil""}",NODE_TIMEOUT
1613,EVT-GW01-20260514-165221-150,UPL-GW01-20260515-045410,GW01,N3,node_missing,warning,2026-05-14 17:52:21+01,2026-05-15 05:55:15.226128+01,Node did not transmit during expected window,"{""frame_id"": 2964629, ""expected_slot"": ""weather""}",NODE_TIMEOUT
1614,EVT-GW01-20260514-170115-151,UPL-GW01-20260515-045410,GW01,N2,node_back_online,info,2026-05-14 18:01:15+01,2026-05-15 05:55:16.617481+01,Node returned after being marked dead,"{""last_snr"": -1.8, ""last_rssi"": -96, ""downtime_cycles"": 7, ""last_seen_frame"": 2964622}",
1615,EVT-GW01-20260514-170116-152,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 18:01:16+01,2026-05-15 05:55:16.617481+01,Soil packet received,{},
1616,EVT-GW01-20260514-170212-153,UPL-GW01-20260515-045410,GW01,N3,node_missing,warning,2026-05-14 18:02:12+01,2026-05-15 05:55:16.617481+01,Node did not transmit during expected window,"{""frame_id"": 2964630, ""expected_slot"": ""weather""}",NODE_TIMEOUT
1617,EVT-GW01-20260514-171059-154,UPL-GW01-20260515-045410,GW01,N3,node_back_online,info,2026-05-14 18:10:59+01,2026-05-15 05:55:16.617481+01,Node returned after being marked dead,"{""last_snr"": 9.8, ""last_rssi"": -44, ""downtime_cycles"": 8, ""last_seen_frame"": 2964622}",
1618,EVT-GW01-20260514-171100-155,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 18:11:00+01,2026-05-15 05:55:16.617481+01,Weather packet received,{},
1619,EVT-GW01-20260514-171111-156,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 18:11:11+01,2026-05-15 05:55:16.617481+01,Soil packet received,{},
1620,EVT-GW01-20260514-172103-157,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 18:21:03+01,2026-05-15 05:55:16.617481+01,Soil packet received,{},
1621,EVT-GW01-20260514-172133-158,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 18:21:33+01,2026-05-15 05:55:16.617481+01,Weather packet received,{},
1622,EVT-GW01-20260514-173056-159,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 18:30:56+01,2026-05-15 05:55:16.617481+01,Soil packet received,{},
1623,EVT-GW01-20260514-173126-160,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 18:31:26+01,2026-05-15 05:55:16.617481+01,Weather packet received,{},
1624,EVT-GW01-20260514-174049-161,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 18:40:49+01,2026-05-15 05:55:18.020483+01,Soil packet received,{},
1625,EVT-GW01-20260514-174118-162,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 18:41:18+01,2026-05-15 05:55:18.020483+01,Weather packet received,{},
1626,EVT-GW01-20260514-175039-163,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 18:50:39+01,2026-05-15 05:55:18.020483+01,Soil packet received,{},
1627,EVT-GW01-20260514-175110-164,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 18:51:10+01,2026-05-15 05:55:18.020483+01,Weather packet received,{},
1628,EVT-GW01-20260514-180031-165,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 19:00:31+01,2026-05-15 05:55:18.020483+01,Soil packet received,{},
1629,EVT-GW01-20260514-180102-166,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 19:01:02+01,2026-05-15 05:55:18.020483+01,Weather packet received,{},
1630,EVT-GW01-20260514-181024-167,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 19:10:24+01,2026-05-15 05:55:18.020483+01,Soil packet received,{},
1631,EVT-GW01-20260514-181055-168,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 19:10:55+01,2026-05-15 05:55:18.020483+01,Weather packet received,{},
1632,EVT-GW01-20260514-182016-169,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 19:20:16+01,2026-05-15 05:55:18.020483+01,Soil packet received,{},
1633,EVT-GW01-20260514-182047-170,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 19:20:47+01,2026-05-15 05:55:18.020483+01,Weather packet received,{},
1634,EVT-GW01-20260514-183009-171,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 19:30:09+01,2026-05-15 05:55:19.417403+01,Soil packet received,{},
1635,EVT-GW01-20260514-183039-172,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 19:30:39+01,2026-05-15 05:55:19.417403+01,Weather packet received,{},
1636,EVT-GW01-20260514-184000-173,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 19:40:00+01,2026-05-15 05:55:19.417403+01,Soil packet received,{},
1637,EVT-GW01-20260514-184032-174,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 19:40:32+01,2026-05-15 05:55:19.417403+01,Weather packet received,{},
1639,EVT-GW01-20260514-185024-176,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 19:50:24+01,2026-05-15 05:55:19.417403+01,Weather packet received,{},
1640,EVT-GW01-20260514-185945-177,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 19:59:45+01,2026-05-15 05:55:19.417403+01,Soil packet received,{},
1641,EVT-GW01-20260514-190016-178,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 20:00:16+01,2026-05-15 05:55:19.417403+01,Weather packet received,{},
1642,EVT-GW01-20260514-190937-179,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 20:09:37+01,2026-05-15 05:55:19.417403+01,Soil packet received,{},
1643,EVT-GW01-20260514-191009-180,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 20:10:09+01,2026-05-15 05:55:19.417403+01,Weather packet received,{},
1644,EVT-GW01-20260514-191931-181,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 20:19:31+01,2026-05-15 05:55:20.831975+01,Soil packet received,{},
1645,EVT-GW01-20260514-192000-182,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 20:20:00+01,2026-05-15 05:55:20.831975+01,Weather packet received,{},
1646,EVT-GW01-20260514-192922-183,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 20:29:22+01,2026-05-15 05:55:20.831975+01,Soil packet received,{},
1647,EVT-GW01-20260514-192952-184,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 20:29:52+01,2026-05-15 05:55:20.831975+01,Weather packet received,{},
1648,EVT-GW01-20260514-193914-185,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 20:39:14+01,2026-05-15 05:55:20.831975+01,Soil packet received,{},
1649,EVT-GW01-20260514-193945-186,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 20:39:45+01,2026-05-15 05:55:20.831975+01,Weather packet received,{},
1650,EVT-GW01-20260514-194907-187,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 20:49:07+01,2026-05-15 05:55:20.831975+01,Soil packet received,{},
1651,EVT-GW01-20260514-194937-188,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 20:49:37+01,2026-05-15 05:55:20.831975+01,Weather packet received,{},
1652,EVT-GW01-20260514-195859-189,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 20:58:59+01,2026-05-15 05:55:20.831975+01,Soil packet received,{},
1653,EVT-GW01-20260514-195929-190,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 20:59:29+01,2026-05-15 05:55:20.831975+01,Weather packet received,{},
1654,EVT-GW01-20260514-200850-191,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 21:08:50+01,2026-05-15 05:55:22.257065+01,Soil packet received,{},
1655,EVT-GW01-20260514-200922-192,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 21:09:22+01,2026-05-15 05:55:22.257065+01,Weather packet received,{},
1656,EVT-GW01-20260514-201843-193,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 21:18:43+01,2026-05-15 05:55:22.257065+01,Soil packet received,{},
1657,EVT-GW01-20260514-201913-194,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 21:19:13+01,2026-05-15 05:55:22.257065+01,Weather packet received,{},
