id,event_id,upload_id,gateway_id,node_id,event_type,severity,event_time,received_at,message,details,error_code
3833,EVT-GW01-20260514-170350-N2-0001,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 17:03:50+01,2026-05-15 05:55:13.862281+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964624"", ""node_type"": ""soil"", ""record_id"": ""83091""}",
3834,EVT-GW01-20260514-170350-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 17:03:50+01,2026-05-15 05:55:13.862281+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964624"", ""node_type"": ""weather"", ""record_id"": ""83092""}",
3835,EVT-GW01-20260514-171342-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 17:13:42+01,2026-05-15 05:55:13.862281+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964625"", ""node_type"": ""soil"", ""record_id"": ""83096""}",
3836,EVT-GW01-20260514-171342-N2-0001,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 17:13:42+01,2026-05-15 05:55:13.862281+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964625"", ""node_type"": ""soil"", ""record_id"": ""83094""}",
3837,EVT-GW01-20260514-171342-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 17:13:42+01,2026-05-15 05:55:13.862281+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964625"", ""node_type"": ""weather"", ""record_id"": ""83095""}",
3838,EVT-GW01-20260514-172244-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 17:22:44+01,2026-05-15 05:55:13.862281+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964626"", ""node_type"": ""soil"", ""record_id"": ""83099""}",
3839,EVT-GW01-20260514-172244-N2-0001,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 17:22:44+01,2026-05-15 05:55:13.862281+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964626"", ""node_type"": ""soil"", ""record_id"": ""83097""}",
3840,EVT-GW01-20260514-172244-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 17:22:44+01,2026-05-15 05:55:13.862281+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964626"", ""node_type"": ""weather"", ""record_id"": ""83098""}",
3841,EVT-GW01-20260514-173236-N2-0001,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 17:32:36+01,2026-05-15 05:55:13.862281+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964627"", ""node_type"": ""soil"", ""record_id"": ""83100""}",
3842,EVT-GW01-20260514-173236-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 17:32:36+01,2026-05-15 05:55:15.226128+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964627"", ""node_type"": ""weather"", ""record_id"": ""83101""}",
3843,EVT-GW01-20260514-173237-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 17:32:37+01,2026-05-15 05:55:15.226128+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964627"", ""node_type"": ""soil"", ""record_id"": ""83102""}",
3844,EVT-GW01-20260514-174228-N2-0001,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 17:42:28+01,2026-05-15 05:55:15.226128+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964628"", ""node_type"": ""soil"", ""record_id"": ""83103""}",
3845,EVT-GW01-20260514-174228-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 17:42:28+01,2026-05-15 05:55:15.226128+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964628"", ""node_type"": ""weather"", ""record_id"": ""83104""}",
3846,EVT-GW01-20260514-174229-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 17:42:29+01,2026-05-15 05:55:15.226128+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964628"", ""node_type"": ""soil"", ""record_id"": ""83105""}",
3847,EVT-GW01-20260514-175220-N2-0001,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 17:52:20+01,2026-05-15 05:55:15.226128+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964629"", ""node_type"": ""soil"", ""record_id"": ""83106""}",
3848,EVT-GW01-20260514-175221-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 17:52:21+01,2026-05-15 05:55:15.226128+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964629"", ""node_type"": ""soil"", ""record_id"": ""83108""}",
3849,EVT-GW01-20260514-175221-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 17:52:21+01,2026-05-15 05:55:15.226128+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964629"", ""node_type"": ""weather"", ""record_id"": ""83107""}",
3850,EVT-GW01-20260514-180212-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 18:02:12+01,2026-05-15 05:55:16.617481+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964630"", ""node_type"": ""soil"", ""record_id"": ""83110""}",
3851,EVT-GW01-20260514-180212-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 18:02:12+01,2026-05-15 05:55:16.617481+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964630"", ""node_type"": ""weather"", ""record_id"": ""83109""}",
3852,EVT-GW01-20260514-181059-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 18:10:59+01,2026-05-15 05:55:16.617481+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964631"", ""node_type"": ""weather"", ""record_id"": ""83113""}",
3853,EVT-GW01-20260514-181111-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 18:11:11+01,2026-05-15 05:55:16.617481+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964631"", ""node_type"": ""soil"", ""record_id"": ""83112""}",
3854,EVT-GW01-20260514-182133-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 18:21:33+01,2026-05-15 05:55:16.617481+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964632"", ""node_type"": ""weather"", ""record_id"": ""83116""}",
3855,EVT-GW01-20260514-182134-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 18:21:34+01,2026-05-15 05:55:16.617481+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964632"", ""node_type"": ""soil"", ""record_id"": ""83115""}",
3856,EVT-GW01-20260514-183126-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 18:31:26+01,2026-05-15 05:55:16.617481+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964633"", ""node_type"": ""soil"", ""record_id"": ""83118""}",
3857,EVT-GW01-20260514-183126-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 18:31:26+01,2026-05-15 05:55:16.617481+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964633"", ""node_type"": ""weather"", ""record_id"": ""83119""}",
3858,EVT-GW01-20260514-184117-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 18:41:17+01,2026-05-15 05:55:18.020483+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964634"", ""node_type"": ""weather"", ""record_id"": ""83122""}",
3859,EVT-GW01-20260514-184118-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 18:41:18+01,2026-05-15 05:55:18.020483+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964634"", ""node_type"": ""soil"", ""record_id"": ""83121""}",
3860,EVT-GW01-20260514-185110-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 18:51:10+01,2026-05-15 05:55:18.020483+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964635"", ""node_type"": ""soil"", ""record_id"": ""83124""}",
3861,EVT-GW01-20260514-185110-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 18:51:10+01,2026-05-15 05:55:18.020483+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964635"", ""node_type"": ""weather"", ""record_id"": ""83125""}",
3862,EVT-GW01-20260514-190101-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 19:01:01+01,2026-05-15 05:55:18.020483+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964636"", ""node_type"": ""weather"", ""record_id"": ""83128""}",
3863,EVT-GW01-20260514-190102-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 19:01:02+01,2026-05-15 05:55:18.020483+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964636"", ""node_type"": ""soil"", ""record_id"": ""83127""}",
3864,EVT-GW01-20260514-191055-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 19:10:55+01,2026-05-15 05:55:18.020483+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964637"", ""node_type"": ""soil"", ""record_id"": ""83130""}",
3865,EVT-GW01-20260514-191055-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 19:10:55+01,2026-05-15 05:55:18.020483+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964637"", ""node_type"": ""weather"", ""record_id"": ""83131""}",
3866,EVT-GW01-20260514-192046-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 19:20:46+01,2026-05-15 05:55:18.020483+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964637"", ""node_type"": ""weather"", ""record_id"": ""83134""}",
3867,EVT-GW01-20260514-193039-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 19:30:39+01,2026-05-15 05:55:19.417403+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964638"", ""node_type"": ""soil"", ""record_id"": ""83136""}",
3868,EVT-GW01-20260514-193039-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 19:30:39+01,2026-05-15 05:55:19.417403+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964638"", ""node_type"": ""weather"", ""record_id"": ""83137""}",
3869,EVT-GW01-20260514-194031-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 19:40:31+01,2026-05-15 05:55:19.417403+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964639"", ""node_type"": ""weather"", ""record_id"": ""83140""}",
3870,EVT-GW01-20260514-194032-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 19:40:32+01,2026-05-15 05:55:19.417403+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964639"", ""node_type"": ""soil"", ""record_id"": ""83139""}",
3871,EVT-GW01-20260514-195024-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 19:50:24+01,2026-05-15 05:55:19.417403+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964640"", ""node_type"": ""soil"", ""record_id"": ""83142""}",
3872,EVT-GW01-20260514-195024-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 19:50:24+01,2026-05-15 05:55:19.417403+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964640"", ""node_type"": ""weather"", ""record_id"": ""83143""}",
3873,EVT-GW01-20260514-200016-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 20:00:16+01,2026-05-15 05:55:19.417403+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964641"", ""node_type"": ""soil"", ""record_id"": ""83145""}",
3874,EVT-GW01-20260514-200016-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 20:00:16+01,2026-05-15 05:55:19.417403+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964641"", ""node_type"": ""weather"", ""record_id"": ""83146""}",
3875,EVT-GW01-20260514-201008-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 20:10:08+01,2026-05-15 05:55:19.417403+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964642"", ""node_type"": ""weather"", ""record_id"": ""83149""}",
3876,EVT-GW01-20260514-201009-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 20:10:09+01,2026-05-15 05:55:19.417403+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964642"", ""node_type"": ""soil"", ""record_id"": ""83148""}",
3877,EVT-GW01-20260514-202000-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 20:20:00+01,2026-05-15 05:55:20.831975+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964643"", ""node_type"": ""soil"", ""record_id"": ""83151""}",
3878,EVT-GW01-20260514-202000-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 20:20:00+01,2026-05-15 05:55:20.831975+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964643"", ""node_type"": ""weather"", ""record_id"": ""83152""}",
3879,EVT-GW01-20260514-202952-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 20:29:52+01,2026-05-15 05:55:20.831975+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964644"", ""node_type"": ""soil"", ""record_id"": ""83154""}",
3880,EVT-GW01-20260514-202952-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 20:29:52+01,2026-05-15 05:55:20.831975+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964644"", ""node_type"": ""weather"", ""record_id"": ""83155""}",
3881,EVT-GW01-20260514-203945-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 20:39:45+01,2026-05-15 05:55:20.831975+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964645"", ""node_type"": ""weather"", ""record_id"": ""83158""}",
3882,EVT-GW01-20260514-203946-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 20:39:46+01,2026-05-15 05:55:20.831975+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964645"", ""node_type"": ""soil"", ""record_id"": ""83157""}",
3883,EVT-GW01-20260514-204936-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 20:49:36+01,2026-05-15 05:55:20.831975+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964646"", ""node_type"": ""weather"", ""record_id"": ""83161""}",
3884,EVT-GW01-20260514-204937-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 20:49:37+01,2026-05-15 05:55:20.831975+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964646"", ""node_type"": ""soil"", ""record_id"": ""83160""}",
3885,EVT-GW01-20260514-205929-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 20:59:29+01,2026-05-15 05:55:20.831975+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964647"", ""node_type"": ""soil"", ""record_id"": ""83163""}",
3886,EVT-GW01-20260514-205929-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 20:59:29+01,2026-05-15 05:55:20.831975+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964647"", ""node_type"": ""weather"", ""record_id"": ""83164""}",
3887,EVT-GW01-20260514-210921-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 21:09:21+01,2026-05-15 05:55:22.257065+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964648"", ""node_type"": ""weather"", ""record_id"": ""83167""}",
3888,EVT-GW01-20260514-210922-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 21:09:22+01,2026-05-15 05:55:22.257065+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964648"", ""node_type"": ""soil"", ""record_id"": ""83166""}",
3889,EVT-GW01-20260514-211843-N2-0001,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 21:18:43+01,2026-05-15 05:55:22.257065+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964649"", ""node_type"": ""soil"", ""record_id"": ""83171""}",
3890,EVT-GW01-20260514-211912-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 21:19:12+01,2026-05-15 05:55:22.257065+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964649"", ""node_type"": ""weather"", ""record_id"": ""83170""}",
3891,EVT-GW01-20260514-211913-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 21:19:13+01,2026-05-15 05:55:22.257065+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964649"", ""node_type"": ""soil"", ""record_id"": ""83169""}",
3892,EVT-GW01-20260514-212835-N2-0001,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 21:28:35+01,2026-05-15 05:55:22.257065+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964650"", ""node_type"": ""soil"", ""record_id"": ""83174""}",
3893,EVT-GW01-20260514-212906-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 21:29:06+01,2026-05-15 05:55:22.257065+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964650"", ""node_type"": ""soil"", ""record_id"": ""83172""}",
3894,EVT-GW01-20260514-212906-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 21:29:06+01,2026-05-15 05:55:22.257065+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964650"", ""node_type"": ""weather"", ""record_id"": ""83173""}",
3895,EVT-GW01-20260514-213828-N2-0001,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 21:38:28+01,2026-05-15 05:55:22.257065+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964651"", ""node_type"": ""soil"", ""record_id"": ""83177""}",
3896,EVT-GW01-20260514-213859-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 21:38:59+01,2026-05-15 05:55:22.257065+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964651"", ""node_type"": ""weather"", ""record_id"": ""83176""}",
3897,EVT-GW01-20260514-213900-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 21:39:00+01,2026-05-15 05:55:22.257065+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964651"", ""node_type"": ""soil"", ""record_id"": ""83175""}",
3898,EVT-GW01-20260514-214820-N2-0001,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 21:48:20+01,2026-05-15 05:55:22.257065+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964652"", ""node_type"": ""soil"", ""record_id"": ""83180""}",
3899,EVT-GW01-20260514-214851-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 21:48:51+01,2026-05-15 05:55:22.257065+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964652"", ""node_type"": ""weather"", ""record_id"": ""83179""}",
3900,EVT-GW01-20260514-214852-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 21:48:52+01,2026-05-15 05:55:22.257065+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964652"", ""node_type"": ""soil"", ""record_id"": ""83178""}",
3901,EVT-GW01-20260514-215813-N2-0001,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 21:58:13+01,2026-05-15 05:55:23.773909+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964653"", ""node_type"": ""soil"", ""record_id"": ""83183""}",
3902,EVT-GW01-20260514-215843-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 21:58:43+01,2026-05-15 05:55:23.773909+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964653"", ""node_type"": ""weather"", ""record_id"": ""83182""}",
3903,EVT-GW01-20260514-215844-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 21:58:44+01,2026-05-15 05:55:23.773909+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964653"", ""node_type"": ""soil"", ""record_id"": ""83181""}",
3904,EVT-GW01-20260514-220804-N2-0001,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 22:08:04+01,2026-05-15 05:55:23.773909+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964654"", ""node_type"": ""soil"", ""record_id"": ""83186""}",
3905,EVT-GW01-20260514-220835-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 22:08:35+01,2026-05-15 05:55:23.773909+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964654"", ""node_type"": ""weather"", ""record_id"": ""83185""}",
3906,EVT-GW01-20260514-220836-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 22:08:36+01,2026-05-15 05:55:23.773909+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964654"", ""node_type"": ""soil"", ""record_id"": ""83184""}",
3907,EVT-GW01-20260514-221756-N2-0001,UPL-GW01-20260515-045410,GW01,N2,packet_received,info,2026-05-14 22:17:56+01,2026-05-15 05:55:23.773909+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964655"", ""node_type"": ""soil"", ""record_id"": ""83189""}",
3908,EVT-GW01-20260514-221827-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 22:18:27+01,2026-05-15 05:55:23.773909+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964655"", ""node_type"": ""weather"", ""record_id"": ""83188""}",
3909,EVT-GW01-20260514-221828-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 22:18:28+01,2026-05-15 05:55:23.773909+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964655"", ""node_type"": ""soil"", ""record_id"": ""83187""}",
3910,EVT-GW01-20260514-222749-N2-0001,UPL-GW01-20260515-045410,GW01,N2,node_missing,warning,2026-05-14 22:27:49+01,2026-05-15 05:55:23.773909+01,Expected node telemetry missing.,"{""status"": ""missing"", ""frame_id"": ""2964656"", ""node_type"": ""soil"", ""record_id"": ""83192""}",NODE_TELEMETRY_MISSING
3911,EVT-GW01-20260514-222819-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 22:28:19+01,2026-05-15 05:55:23.773909+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964656"", ""node_type"": ""weather"", ""record_id"": ""83191""}",
3912,EVT-GW01-20260514-222820-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 22:28:20+01,2026-05-15 05:55:23.773909+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964656"", ""node_type"": ""soil"", ""record_id"": ""83190""}",
3913,EVT-GW01-20260514-223813-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 22:38:13+01,2026-05-15 05:55:23.773909+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964657"", ""node_type"": ""soil"", ""record_id"": ""83193""}",
3914,EVT-GW01-20260514-223813-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 22:38:13+01,2026-05-15 05:55:23.773909+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964657"", ""node_type"": ""weather"", ""record_id"": ""83194""}",
3915,EVT-GW01-20260514-224805-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 22:48:05+01,2026-05-15 05:55:25.267252+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964658"", ""node_type"": ""weather"", ""record_id"": ""83197""}",
3916,EVT-GW01-20260514-224806-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 22:48:06+01,2026-05-15 05:55:25.267252+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964658"", ""node_type"": ""soil"", ""record_id"": ""83196""}",
3917,EVT-GW01-20260514-225756-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 22:57:56+01,2026-05-15 05:55:25.267252+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964659"", ""node_type"": ""weather"", ""record_id"": ""83200""}",
3918,EVT-GW01-20260514-225757-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 22:57:57+01,2026-05-15 05:55:25.267252+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964659"", ""node_type"": ""soil"", ""record_id"": ""83199""}",
3919,EVT-GW01-20260514-230749-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 23:07:49+01,2026-05-15 05:55:25.267252+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964660"", ""node_type"": ""weather"", ""record_id"": ""83203""}",
3920,EVT-GW01-20260514-230750-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 23:07:50+01,2026-05-15 05:55:25.267252+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964660"", ""node_type"": ""soil"", ""record_id"": ""83202""}",
3921,EVT-GW01-20260514-231743-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 23:17:43+01,2026-05-15 05:55:25.267252+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964661"", ""node_type"": ""soil"", ""record_id"": ""83205""}",
3922,EVT-GW01-20260514-231743-N3-0001,UPL-GW01-20260515-045410,GW01,N3,packet_received,info,2026-05-14 23:17:43+01,2026-05-15 05:55:25.267252+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964661"", ""node_type"": ""weather"", ""record_id"": ""83206""}",
3923,EVT-GW01-20260514-232734-MAIN-0001,UPL-GW01-20260515-045410,GW01,MAIN,packet_received,info,2026-05-14 23:27:34+01,2026-05-15 05:55:25.267252+01,Sensor packet received.,"{""status"": ""ok"", ""frame_id"": ""2964662"", ""node_type"": ""soil"", ""record_id"": ""83208""}",
