id,record_id,upload_id,gateway_id,node_id,node_type,node_seq,frame_id,measured_at,received_at,rssi,snr,battery_mv,battery_percent,battery_status,soil_temperature_c,soil_moisture_percent,soil_ec_us_cm,soil_ph,soil_salinity,air_temperature_c,air_humidity_percent,air_pressure_hpa,status,raw_payload,created_at,error_code
84640,GW01-MAIN-SOIL-2965202,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965202,2026-05-18 17:27:12+01,2026-05-19 06:12:30.756691+01,,,,,not_measured,20.7,19.3,298,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965202, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965202"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T16:27:12Z"", ""soil_ec_us_cm"": 298, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.7, ""soil_moisture_percent"": 19.3}",2026-05-19 06:12:30.756691+01,
84643,GW01-MAIN-SOIL-2965203,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965203,2026-05-18 17:37:04+01,2026-05-19 06:12:32.312856+01,,,,,not_measured,20.7,19.2,296,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965203, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965203"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T16:37:04Z"", ""soil_ec_us_cm"": 296, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.7, ""soil_moisture_percent"": 19.2}",2026-05-19 06:12:32.312856+01,
84645,GW01-MAIN-SOIL-2965204,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965204,2026-05-18 17:46:56+01,2026-05-19 06:12:32.312856+01,,,,,not_measured,20.7,19.2,294,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965204, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965204"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T16:46:56Z"", ""soil_ec_us_cm"": 294, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.7, ""soil_moisture_percent"": 19.2}",2026-05-19 06:12:32.312856+01,
84648,GW01-MAIN-SOIL-2965205,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965205,2026-05-18 17:56:48+01,2026-05-19 06:12:32.312856+01,,,,,not_measured,20.7,19.2,292,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965205, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965205"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T16:56:48Z"", ""soil_ec_us_cm"": 292, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.7, ""soil_moisture_percent"": 19.2}",2026-05-19 06:12:32.312856+01,
84651,GW01-MAIN-SOIL-2965206,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965206,2026-05-18 18:06:40+01,2026-05-19 06:12:32.312856+01,,,,,not_measured,20.7,19.2,290,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965206, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965206"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T17:06:40Z"", ""soil_ec_us_cm"": 290, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.7, ""soil_moisture_percent"": 19.2}",2026-05-19 06:12:32.312856+01,
84654,GW01-MAIN-SOIL-2965207,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965207,2026-05-18 18:16:33+01,2026-05-19 06:12:33.791812+01,,,,,not_measured,20.7,19.1,288,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965207, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965207"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T17:16:33Z"", ""soil_ec_us_cm"": 288, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.7, ""soil_moisture_percent"": 19.1}",2026-05-19 06:12:33.791812+01,
84657,GW01-MAIN-SOIL-2965208,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965208,2026-05-18 18:26:25+01,2026-05-19 06:12:33.791812+01,,,,,not_measured,20.7,19.1,286,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965208, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965208"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T17:26:25Z"", ""soil_ec_us_cm"": 286, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.7, ""soil_moisture_percent"": 19.1}",2026-05-19 06:12:33.791812+01,
84660,GW01-MAIN-SOIL-2965209,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965209,2026-05-18 18:36:17+01,2026-05-19 06:12:33.791812+01,,,,,not_measured,20.7,19.1,284,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965209, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965209"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T17:36:17Z"", ""soil_ec_us_cm"": 284, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.7, ""soil_moisture_percent"": 19.1}",2026-05-19 06:12:33.791812+01,
84663,GW01-MAIN-SOIL-2965210,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965210,2026-05-18 18:46:09+01,2026-05-19 06:12:33.791812+01,,,,,not_measured,20.7,19.1,281,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965210, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965210"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T17:46:09Z"", ""soil_ec_us_cm"": 281, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.7, ""soil_moisture_percent"": 19.1}",2026-05-19 06:12:33.791812+01,
84666,GW01-MAIN-SOIL-2965211,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965211,2026-05-18 18:56:01+01,2026-05-19 06:12:33.791812+01,,,,,not_measured,20.7,19.1,279,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965211, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965211"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T17:56:01Z"", ""soil_ec_us_cm"": 279, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.7, ""soil_moisture_percent"": 19.1}",2026-05-19 06:12:33.791812+01,
84669,GW01-MAIN-SOIL-2965212,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965212,2026-05-18 19:05:53+01,2026-05-19 06:12:35.321072+01,,,,,not_measured,20.7,19,277,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965212, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965212"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T18:05:53Z"", ""soil_ec_us_cm"": 277, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.7, ""soil_moisture_percent"": 19}",2026-05-19 06:12:35.321072+01,
84672,GW01-MAIN-SOIL-2965213,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965213,2026-05-18 19:15:45+01,2026-05-19 06:12:35.321072+01,,,,,not_measured,20.7,19,276,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965213, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965213"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T18:15:45Z"", ""soil_ec_us_cm"": 276, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.7, ""soil_moisture_percent"": 19}",2026-05-19 06:12:35.321072+01,
84675,GW01-MAIN-SOIL-2965214,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965214,2026-05-18 19:25:37+01,2026-05-19 06:12:35.321072+01,,,,,not_measured,20.6,19,274,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965214, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965214"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T18:25:37Z"", ""soil_ec_us_cm"": 274, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.6, ""soil_moisture_percent"": 19}",2026-05-19 06:12:35.321072+01,
84678,GW01-MAIN-SOIL-2965215,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965215,2026-05-18 19:35:29+01,2026-05-19 06:12:35.321072+01,,,,,not_measured,20.6,19,272,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965215, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965215"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T18:35:29Z"", ""soil_ec_us_cm"": 272, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.6, ""soil_moisture_percent"": 19}",2026-05-19 06:12:35.321072+01,
84681,GW01-MAIN-SOIL-2965216,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965216,2026-05-18 19:45:21+01,2026-05-19 06:12:35.321072+01,,,,,not_measured,20.6,19,270,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965216, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965216"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T18:45:21Z"", ""soil_ec_us_cm"": 270, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.6, ""soil_moisture_percent"": 19}",2026-05-19 06:12:35.321072+01,
84684,GW01-MAIN-SOIL-2965217,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965217,2026-05-18 19:55:13+01,2026-05-19 06:12:37.279166+01,,,,,not_measured,20.6,19,268,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965217, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965217"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T18:55:13Z"", ""soil_ec_us_cm"": 268, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.6, ""soil_moisture_percent"": 19}",2026-05-19 06:12:37.279166+01,
84687,GW01-MAIN-SOIL-2965218,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965218,2026-05-18 20:05:05+01,2026-05-19 06:12:37.279166+01,,,,,not_measured,20.6,19,267,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965218, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965218"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T19:05:05Z"", ""soil_ec_us_cm"": 267, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.6, ""soil_moisture_percent"": 19}",2026-05-19 06:12:37.279166+01,
84690,GW01-MAIN-SOIL-2965219,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965219,2026-05-18 20:14:57+01,2026-05-19 06:12:37.279166+01,,,,,not_measured,20.5,18.9,265,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965219, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965219"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T19:14:57Z"", ""soil_ec_us_cm"": 265, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.5, ""soil_moisture_percent"": 18.9}",2026-05-19 06:12:37.279166+01,
84693,GW01-MAIN-SOIL-2965220,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965220,2026-05-18 20:24:49+01,2026-05-19 06:12:37.279166+01,,,,,not_measured,20.5,18.9,263,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965220, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965220"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T19:24:49Z"", ""soil_ec_us_cm"": 263, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.5, ""soil_moisture_percent"": 18.9}",2026-05-19 06:12:37.279166+01,
84696,GW01-MAIN-SOIL-2965221,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965221,2026-05-18 20:34:41+01,2026-05-19 06:12:37.279166+01,,,,,not_measured,20.5,18.9,262,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965221, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965221"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T19:34:41Z"", ""soil_ec_us_cm"": 262, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.5, ""soil_moisture_percent"": 18.9}",2026-05-19 06:12:37.279166+01,
84699,GW01-MAIN-SOIL-2965222,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965222,2026-05-18 20:44:33+01,2026-05-19 06:12:38.729417+01,,,,,not_measured,20.4,18.9,260,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965222, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965222"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T19:44:33Z"", ""soil_ec_us_cm"": 260, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.4, ""soil_moisture_percent"": 18.9}",2026-05-19 06:12:38.729417+01,
84702,GW01-MAIN-SOIL-2965223,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965223,2026-05-18 20:54:25+01,2026-05-19 06:12:38.729417+01,,,,,not_measured,20.4,18.9,258,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965223, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965223"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T19:54:25Z"", ""soil_ec_us_cm"": 258, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.4, ""soil_moisture_percent"": 18.9}",2026-05-19 06:12:38.729417+01,
84705,GW01-MAIN-SOIL-2965224,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965224,2026-05-18 21:04:17+01,2026-05-19 06:12:38.729417+01,,,,,not_measured,20.4,18.9,256,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965224, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965224"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T20:04:17Z"", ""soil_ec_us_cm"": 256, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.4, ""soil_moisture_percent"": 18.9}",2026-05-19 06:12:38.729417+01,
84708,GW01-MAIN-SOIL-2965225,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965225,2026-05-18 21:14:09+01,2026-05-19 06:12:38.729417+01,,,,,not_measured,20.4,18.8,255,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965225, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965225"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T20:14:09Z"", ""soil_ec_us_cm"": 255, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.4, ""soil_moisture_percent"": 18.8}",2026-05-19 06:12:38.729417+01,
84711,GW01-MAIN-SOIL-2965226,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965226,2026-05-18 21:24:01+01,2026-05-19 06:12:38.729417+01,,,,,not_measured,20.3,18.8,253,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965226, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965226"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T20:24:01Z"", ""soil_ec_us_cm"": 253, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.3, ""soil_moisture_percent"": 18.8}",2026-05-19 06:12:38.729417+01,
84714,GW01-MAIN-SOIL-2965227,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965227,2026-05-18 21:33:53+01,2026-05-19 06:12:40.150205+01,,,,,not_measured,20.2,18.8,251,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965227, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965227"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T20:33:53Z"", ""soil_ec_us_cm"": 251, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.2, ""soil_moisture_percent"": 18.8}",2026-05-19 06:12:40.150205+01,
84717,GW01-MAIN-SOIL-2965228,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965228,2026-05-18 21:43:45+01,2026-05-19 06:12:40.150205+01,,,,,not_measured,20.2,18.8,249,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965228, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965228"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T20:43:45Z"", ""soil_ec_us_cm"": 249, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.2, ""soil_moisture_percent"": 18.8}",2026-05-19 06:12:40.150205+01,
84720,GW01-MAIN-SOIL-2965229,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965229,2026-05-18 21:53:37+01,2026-05-19 06:12:40.150205+01,,,,,not_measured,20.2,18.8,248,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965229, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965229"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T20:53:37Z"", ""soil_ec_us_cm"": 248, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.2, ""soil_moisture_percent"": 18.8}",2026-05-19 06:12:40.150205+01,
84723,GW01-MAIN-SOIL-2965230,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965230,2026-05-18 22:03:29+01,2026-05-19 06:12:40.150205+01,,,,,not_measured,20.1,18.8,246,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965230, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965230"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T21:03:29Z"", ""soil_ec_us_cm"": 246, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.1, ""soil_moisture_percent"": 18.8}",2026-05-19 06:12:40.150205+01,
84726,GW01-MAIN-SOIL-2965231,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965231,2026-05-18 22:13:21+01,2026-05-19 06:12:41.825869+01,,,,,not_measured,20.1,18.8,245,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965231, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965231"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T21:13:21Z"", ""soil_ec_us_cm"": 245, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.1, ""soil_moisture_percent"": 18.8}",2026-05-19 06:12:41.825869+01,
84729,GW01-MAIN-SOIL-2965232,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965232,2026-05-18 22:23:13+01,2026-05-19 06:12:41.825869+01,,,,,not_measured,20,18.8,243,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965232, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965232"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T21:23:13Z"", ""soil_ec_us_cm"": 243, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20, ""soil_moisture_percent"": 18.8}",2026-05-19 06:12:41.825869+01,
84732,GW01-MAIN-SOIL-2965233,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965233,2026-05-18 22:33:05+01,2026-05-19 06:12:41.825869+01,,,,,not_measured,20,18.8,241,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965233, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965233"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T21:33:05Z"", ""soil_ec_us_cm"": 241, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20, ""soil_moisture_percent"": 18.8}",2026-05-19 06:12:41.825869+01,
84735,GW01-MAIN-SOIL-2965234,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965234,2026-05-18 22:42:57+01,2026-05-19 06:12:41.825869+01,,,,,not_measured,20,18.7,240,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965234, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965234"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T21:42:57Z"", ""soil_ec_us_cm"": 240, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20, ""soil_moisture_percent"": 18.7}",2026-05-19 06:12:41.825869+01,
84738,GW01-MAIN-SOIL-2965235,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965235,2026-05-18 22:52:49+01,2026-05-19 06:12:41.825869+01,,,,,not_measured,19.9,18.7,238,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965235, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965235"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T21:52:49Z"", ""soil_ec_us_cm"": 238, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 19.9, ""soil_moisture_percent"": 18.7}",2026-05-19 06:12:41.825869+01,
84741,GW01-MAIN-SOIL-2965236,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965236,2026-05-18 23:02:41+01,2026-05-19 06:12:43.263358+01,,,,,not_measured,19.9,18.7,237,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965236, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965236"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T22:02:41Z"", ""soil_ec_us_cm"": 237, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 19.9, ""soil_moisture_percent"": 18.7}",2026-05-19 06:12:43.263358+01,
84744,GW01-MAIN-SOIL-2965237,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965237,2026-05-18 23:12:33+01,2026-05-19 06:12:43.263358+01,,,,,not_measured,19.8,18.7,236,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965237, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965237"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T22:12:33Z"", ""soil_ec_us_cm"": 236, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 19.8, ""soil_moisture_percent"": 18.7}",2026-05-19 06:12:43.263358+01,
84747,GW01-MAIN-SOIL-2965238,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965238,2026-05-18 23:22:25+01,2026-05-19 06:12:43.263358+01,,,,,not_measured,19.8,18.7,234,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965238, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965238"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T22:22:25Z"", ""soil_ec_us_cm"": 234, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 19.8, ""soil_moisture_percent"": 18.7}",2026-05-19 06:12:43.263358+01,
84750,GW01-MAIN-SOIL-2965239,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965239,2026-05-18 23:32:17+01,2026-05-19 06:12:43.263358+01,,,,,not_measured,19.8,18.7,232,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965239, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965239"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T22:32:17Z"", ""soil_ec_us_cm"": 232, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 19.8, ""soil_moisture_percent"": 18.7}",2026-05-19 06:12:43.263358+01,
84753,GW01-MAIN-SOIL-2965240,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965240,2026-05-18 23:42:09+01,2026-05-19 06:12:43.263358+01,,,,,not_measured,19.7,18.7,230,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965240, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965240"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T22:42:09Z"", ""soil_ec_us_cm"": 230, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 19.7, ""soil_moisture_percent"": 18.7}",2026-05-19 06:12:43.263358+01,
84756,GW01-MAIN-SOIL-2965241,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965241,2026-05-18 23:52:01+01,2026-05-19 06:12:44.751833+01,,,,,not_measured,19.7,18.7,229,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965241, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965241"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T22:52:01Z"", ""soil_ec_us_cm"": 229, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 19.7, ""soil_moisture_percent"": 18.7}",2026-05-19 06:12:44.751833+01,
84759,GW01-MAIN-SOIL-2965242,UPL-GW01-20260519-051119,GW01,MAIN,soil,,2965242,2026-05-19 00:01:53+01,2026-05-19 06:12:44.751833+01,,,,,not_measured,19.7,18.7,228,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2965242, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2965242"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-18T23:01:53Z"", ""soil_ec_us_cm"": 228, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 19.7, ""soil_moisture_percent"": 18.7}",2026-05-19 06:12:44.751833+01,
