id,event_id,upload_id,gateway_id,node_id,event_type,severity,event_time,received_at,message,details,error_code
6079,EVT-GW01-20260515-024503-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 02:45:03+01,2026-05-15 06:25:45.57409+01,Sensor packet received.,"{""record_id"": ""83267"", ""frame_id"": ""2964682"", ""node_type"": ""soil"", ""status"": ""ok""}",
6080,EVT-GW01-20260515-024503-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 02:45:03+01,2026-05-15 06:25:45.57409+01,Sensor packet received.,"{""record_id"": ""83268"", ""frame_id"": ""2964682"", ""node_type"": ""weather"", ""status"": ""ok""}",
6081,EVT-GW01-20260515-025456-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 02:54:56+01,2026-05-15 06:25:45.57409+01,Sensor packet received.,"{""record_id"": ""83271"", ""frame_id"": ""2964683"", ""node_type"": ""weather"", ""status"": ""ok""}",
6082,EVT-GW01-20260515-025457-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 02:54:57+01,2026-05-15 06:25:45.57409+01,Sensor packet received.,"{""record_id"": ""83270"", ""frame_id"": ""2964683"", ""node_type"": ""soil"", ""status"": ""ok""}",
6083,EVT-GW01-20260515-030447-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 03:04:47+01,2026-05-15 06:25:45.57409+01,Sensor packet received.,"{""record_id"": ""83273"", ""frame_id"": ""2964684"", ""node_type"": ""soil"", ""status"": ""ok""}",
6084,EVT-GW01-20260515-030447-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 03:04:47+01,2026-05-15 06:25:45.57409+01,Sensor packet received.,"{""record_id"": ""83274"", ""frame_id"": ""2964684"", ""node_type"": ""weather"", ""status"": ""ok""}",
6085,EVT-GW01-20260515-031441-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 03:14:41+01,2026-05-15 06:25:45.57409+01,Sensor packet received.,"{""record_id"": ""83276"", ""frame_id"": ""2964685"", ""node_type"": ""soil"", ""status"": ""ok""}",
6086,EVT-GW01-20260515-031441-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 03:14:41+01,2026-05-15 06:25:45.57409+01,Sensor packet received.,"{""record_id"": ""83277"", ""frame_id"": ""2964685"", ""node_type"": ""weather"", ""status"": ""ok""}",
6087,EVT-GW01-20260515-032433-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 03:24:33+01,2026-05-15 06:25:45.57409+01,Sensor packet received.,"{""record_id"": ""83279"", ""frame_id"": ""2964686"", ""node_type"": ""soil"", ""status"": ""ok""}",
6088,EVT-GW01-20260515-032433-N3-0001,UPL-GW01-20260515-052456,GW01,N3,node_missing,warning,2026-05-15 03:24:33+01,2026-05-15 06:25:45.57409+01,Expected node telemetry missing.,"{""record_id"": ""83280"", ""frame_id"": ""2964686"", ""node_type"": ""weather"", ""status"": ""missing""}",NODE_TELEMETRY_MISSING
6089,EVT-GW01-20260515-033426-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 03:34:26+01,2026-05-15 06:25:47.177414+01,Sensor packet received.,"{""record_id"": ""83282"", ""frame_id"": ""2964687"", ""node_type"": ""soil"", ""status"": ""ok""}",
6090,EVT-GW01-20260515-033426-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 03:34:26+01,2026-05-15 06:25:47.177414+01,Sensor packet received.,"{""record_id"": ""83283"", ""frame_id"": ""2964687"", ""node_type"": ""weather"", ""status"": ""ok""}",
6091,EVT-GW01-20260515-033426-N3-0002,UPL-GW01-20260515-052456,GW01,N3,node_back_online,info,2026-05-15 03:34:26+01,2026-05-15 06:25:47.177414+01,Node telemetry back online after missing interval.,"{""previous_status"": ""missing"", ""current_status"": ""ok"", ""record_id"": ""83283""}",
6092,EVT-GW01-20260515-034417-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 03:44:17+01,2026-05-15 06:25:47.177414+01,Sensor packet received.,"{""record_id"": ""83285"", ""frame_id"": ""2964688"", ""node_type"": ""soil"", ""status"": ""ok""}",
6093,EVT-GW01-20260515-034417-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 03:44:17+01,2026-05-15 06:25:47.177414+01,Sensor packet received.,"{""record_id"": ""83286"", ""frame_id"": ""2964688"", ""node_type"": ""weather"", ""status"": ""ok""}",
6094,EVT-GW01-20260515-035409-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 03:54:09+01,2026-05-15 06:25:47.177414+01,Sensor packet received.,"{""record_id"": ""83288"", ""frame_id"": ""2964689"", ""node_type"": ""soil"", ""status"": ""ok""}",
6095,EVT-GW01-20260515-035409-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 03:54:09+01,2026-05-15 06:25:47.177414+01,Sensor packet received.,"{""record_id"": ""83289"", ""frame_id"": ""2964689"", ""node_type"": ""weather"", ""status"": ""ok""}",
6096,EVT-GW01-20260515-040402-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 04:04:02+01,2026-05-15 06:25:47.177414+01,Sensor packet received.,"{""record_id"": ""83291"", ""frame_id"": ""2964690"", ""node_type"": ""soil"", ""status"": ""ok""}",
6097,EVT-GW01-20260515-040402-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 04:04:02+01,2026-05-15 06:25:47.177414+01,Sensor packet received.,"{""record_id"": ""83292"", ""frame_id"": ""2964690"", ""node_type"": ""weather"", ""status"": ""ok""}",
6098,EVT-GW01-20260515-041354-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 04:13:54+01,2026-05-15 06:25:47.177414+01,Sensor packet received.,"{""record_id"": ""83294"", ""frame_id"": ""2964691"", ""node_type"": ""soil"", ""status"": ""ok""}",
6099,EVT-GW01-20260515-041354-N3-0001,UPL-GW01-20260515-052456,GW01,N3,node_missing,warning,2026-05-15 04:13:54+01,2026-05-15 06:25:47.177414+01,Expected node telemetry missing.,"{""record_id"": ""83295"", ""frame_id"": ""2964691"", ""node_type"": ""weather"", ""status"": ""missing""}",NODE_TELEMETRY_MISSING
6100,EVT-GW01-20260515-042347-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 04:23:47+01,2026-05-15 06:25:48.812273+01,Sensor packet received.,"{""record_id"": ""83297"", ""frame_id"": ""2964692"", ""node_type"": ""soil"", ""status"": ""ok""}",
6101,EVT-GW01-20260515-042347-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 04:23:47+01,2026-05-15 06:25:48.812273+01,Sensor packet received.,"{""record_id"": ""83298"", ""frame_id"": ""2964692"", ""node_type"": ""weather"", ""status"": ""ok""}",
6102,EVT-GW01-20260515-042347-N3-0002,UPL-GW01-20260515-052456,GW01,N3,node_back_online,info,2026-05-15 04:23:47+01,2026-05-15 06:25:48.812273+01,Node telemetry back online after missing interval.,"{""previous_status"": ""missing"", ""current_status"": ""ok"", ""record_id"": ""83298""}",
6103,EVT-GW01-20260515-043339-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 04:33:39+01,2026-05-15 06:25:48.812273+01,Sensor packet received.,"{""record_id"": ""83301"", ""frame_id"": ""2964693"", ""node_type"": ""weather"", ""status"": ""ok""}",
6104,EVT-GW01-20260515-043340-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 04:33:40+01,2026-05-15 06:25:48.812273+01,Sensor packet received.,"{""record_id"": ""83300"", ""frame_id"": ""2964693"", ""node_type"": ""soil"", ""status"": ""ok""}",
6105,EVT-GW01-20260515-044332-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 04:43:32+01,2026-05-15 06:25:48.812273+01,Sensor packet received.,"{""record_id"": ""83304"", ""frame_id"": ""2964694"", ""node_type"": ""weather"", ""status"": ""ok""}",
6106,EVT-GW01-20260515-044333-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 04:43:33+01,2026-05-15 06:25:48.812273+01,Sensor packet received.,"{""record_id"": ""83303"", ""frame_id"": ""2964694"", ""node_type"": ""soil"", ""status"": ""ok""}",
6107,EVT-GW01-20260515-045324-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 04:53:24+01,2026-05-15 06:25:48.812273+01,Sensor packet received.,"{""record_id"": ""83307"", ""frame_id"": ""2964695"", ""node_type"": ""weather"", ""status"": ""ok""}",
6108,EVT-GW01-20260515-045325-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 04:53:25+01,2026-05-15 06:25:48.812273+01,Sensor packet received.,"{""record_id"": ""83306"", ""frame_id"": ""2964695"", ""node_type"": ""soil"", ""status"": ""ok""}",
6109,EVT-GW01-20260515-050316-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 05:03:16+01,2026-05-15 06:25:48.812273+01,Sensor packet received.,"{""record_id"": ""83310"", ""frame_id"": ""2964696"", ""node_type"": ""weather"", ""status"": ""ok""}",
6110,EVT-GW01-20260515-050317-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 05:03:17+01,2026-05-15 06:25:48.812273+01,Sensor packet received.,"{""record_id"": ""83309"", ""frame_id"": ""2964696"", ""node_type"": ""soil"", ""status"": ""ok""}",
6111,EVT-GW01-20260515-051308-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 05:13:08+01,2026-05-15 06:25:50.292214+01,Sensor packet received.,"{""record_id"": ""83313"", ""frame_id"": ""2964697"", ""node_type"": ""weather"", ""status"": ""ok""}",
6112,EVT-GW01-20260515-051309-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 05:13:09+01,2026-05-15 06:25:50.292214+01,Sensor packet received.,"{""record_id"": ""83312"", ""frame_id"": ""2964697"", ""node_type"": ""soil"", ""status"": ""ok""}",
6113,EVT-GW01-20260515-052300-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 05:23:00+01,2026-05-15 06:25:50.292214+01,Sensor packet received.,"{""record_id"": ""83316"", ""frame_id"": ""2964698"", ""node_type"": ""weather"", ""status"": ""ok""}",
6114,EVT-GW01-20260515-052301-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 05:23:01+01,2026-05-15 06:25:50.292214+01,Sensor packet received.,"{""record_id"": ""83315"", ""frame_id"": ""2964698"", ""node_type"": ""soil"", ""status"": ""ok""}",
6115,EVT-GW01-20260515-053252-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 05:32:52+01,2026-05-15 06:25:50.292214+01,Sensor packet received.,"{""record_id"": ""83319"", ""frame_id"": ""2964699"", ""node_type"": ""weather"", ""status"": ""ok""}",
6116,EVT-GW01-20260515-053253-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 05:32:53+01,2026-05-15 06:25:50.292214+01,Sensor packet received.,"{""record_id"": ""83318"", ""frame_id"": ""2964699"", ""node_type"": ""soil"", ""status"": ""ok""}",
6117,EVT-GW01-20260515-054246-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 05:42:46+01,2026-05-15 06:25:50.292214+01,Sensor packet received.,"{""record_id"": ""83321"", ""frame_id"": ""2964700"", ""node_type"": ""soil"", ""status"": ""ok""}",
6118,EVT-GW01-20260515-054246-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 05:42:46+01,2026-05-15 06:25:50.292214+01,Sensor packet received.,"{""record_id"": ""83322"", ""frame_id"": ""2964700"", ""node_type"": ""weather"", ""status"": ""ok""}",
6119,EVT-GW01-20260515-055237-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 05:52:37+01,2026-05-15 06:25:50.292214+01,Sensor packet received.,"{""record_id"": ""83324"", ""frame_id"": ""2964701"", ""node_type"": ""soil"", ""status"": ""ok""}",
6120,EVT-GW01-20260515-055237-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 05:52:37+01,2026-05-15 06:25:50.292214+01,Sensor packet received.,"{""record_id"": ""83325"", ""frame_id"": ""2964701"", ""node_type"": ""weather"", ""status"": ""ok""}",
6121,EVT-GW01-20260515-060230-N3-0001,UPL-GW01-20260515-052456,GW01,N3,packet_received,info,2026-05-15 06:02:30+01,2026-05-15 06:25:51.667973+01,Sensor packet received.,"{""record_id"": ""83328"", ""frame_id"": ""2964702"", ""node_type"": ""weather"", ""status"": ""ok""}",
6122,EVT-GW01-20260515-060231-MAIN-0001,UPL-GW01-20260515-052456,GW01,MAIN,packet_received,info,2026-05-15 06:02:31+01,2026-05-15 06:25:51.667973+01,Sensor packet received.,"{""record_id"": ""83327"", ""frame_id"": ""2964702"", ""node_type"": ""soil"", ""status"": ""ok""}",
6123,EVT-GW01-20260515-063203-N2-0001,UPL-GW01-20260516-045501,GW01,N2,packet_received,info,2026-05-15 06:32:03+01,2026-05-16 05:55:14.701713+01,Sensor packet received.,"{""record_id"": ""83332"", ""frame_id"": ""2964705"", ""node_type"": ""soil"", ""status"": ""ok""}",
6124,EVT-GW01-20260515-063233-N3-0001,UPL-GW01-20260516-045501,GW01,N3,packet_received,info,2026-05-15 06:32:33+01,2026-05-16 05:55:14.701713+01,Sensor packet received.,"{""record_id"": ""83331"", ""frame_id"": ""2964705"", ""node_type"": ""weather"", ""status"": ""ok""}",
6125,EVT-GW01-20260515-063234-MAIN-0001,UPL-GW01-20260516-045501,GW01,MAIN,packet_received,info,2026-05-15 06:32:34+01,2026-05-16 05:55:14.701713+01,Sensor packet received.,"{""record_id"": ""83330"", ""frame_id"": ""2964705"", ""node_type"": ""soil"", ""status"": ""ok""}",
6126,EVT-GW01-20260515-064151-N2-0001,UPL-GW01-20260516-045501,GW01,N2,packet_received,info,2026-05-15 06:41:51+01,2026-05-16 05:55:14.701713+01,Sensor packet received.,"{""record_id"": ""83335"", ""frame_id"": ""2964706"", ""node_type"": ""soil"", ""status"": ""ok""}",
6127,EVT-GW01-20260515-064221-N3-0001,UPL-GW01-20260516-045501,GW01,N3,packet_received,info,2026-05-15 06:42:21+01,2026-05-16 05:55:14.701713+01,Sensor packet received.,"{""record_id"": ""83334"", ""frame_id"": ""2964706"", ""node_type"": ""weather"", ""status"": ""ok""}",
6128,EVT-GW01-20260515-064222-MAIN-0001,UPL-GW01-20260516-045501,GW01,MAIN,packet_received,info,2026-05-15 06:42:22+01,2026-05-16 05:55:14.701713+01,Sensor packet received.,"{""record_id"": ""83333"", ""frame_id"": ""2964706"", ""node_type"": ""soil"", ""status"": ""ok""}",
6129,EVT-GW01-20260515-065143-N2-0001,UPL-GW01-20260516-045501,GW01,N2,packet_received,info,2026-05-15 06:51:43+01,2026-05-16 05:55:14.701713+01,Sensor packet received.,"{""record_id"": ""83338"", ""frame_id"": ""2964707"", ""node_type"": ""soil"", ""status"": ""ok""}",
6130,EVT-GW01-20260515-065213-N3-0001,UPL-GW01-20260516-045501,GW01,N3,packet_received,info,2026-05-15 06:52:13+01,2026-05-16 05:55:14.701713+01,Sensor packet received.,"{""record_id"": ""83337"", ""frame_id"": ""2964707"", ""node_type"": ""weather"", ""status"": ""ok""}",
6131,EVT-GW01-20260515-065214-MAIN-0001,UPL-GW01-20260516-045501,GW01,MAIN,packet_received,info,2026-05-15 06:52:14+01,2026-05-16 05:55:14.701713+01,Sensor packet received.,"{""record_id"": ""83336"", ""frame_id"": ""2964707"", ""node_type"": ""soil"", ""status"": ""ok""}",
6132,EVT-GW01-20260515-070136-N2-0001,UPL-GW01-20260516-045501,GW01,N2,packet_received,info,2026-05-15 07:01:36+01,2026-05-16 05:55:14.701713+01,Sensor packet received.,"{""record_id"": ""83341"", ""frame_id"": ""2964708"", ""node_type"": ""soil"", ""status"": ""ok""}",
6133,EVT-GW01-20260515-070206-MAIN-0001,UPL-GW01-20260516-045501,GW01,MAIN,packet_received,info,2026-05-15 07:02:06+01,2026-05-16 05:55:14.701713+01,Sensor packet received.,"{""record_id"": ""83339"", ""frame_id"": ""2964708"", ""node_type"": ""soil"", ""status"": ""ok""}",
6134,EVT-GW01-20260515-070206-N3-0001,UPL-GW01-20260516-045501,GW01,N3,packet_received,info,2026-05-15 07:02:06+01,2026-05-16 05:55:14.701713+01,Sensor packet received.,"{""record_id"": ""83340"", ""frame_id"": ""2964708"", ""node_type"": ""weather"", ""status"": ""ok""}",
6135,EVT-GW01-20260515-071129-N2-0001,UPL-GW01-20260516-045501,GW01,N2,packet_received,info,2026-05-15 07:11:29+01,2026-05-16 05:55:14.701713+01,Sensor packet received.,"{""record_id"": ""83344"", ""frame_id"": ""2964709"", ""node_type"": ""soil"", ""status"": ""ok""}",
6136,EVT-GW01-20260515-071200-N3-0001,UPL-GW01-20260516-045501,GW01,N3,packet_received,info,2026-05-15 07:12:00+01,2026-05-16 05:55:14.701713+01,Sensor packet received.,"{""record_id"": ""83343"", ""frame_id"": ""2964709"", ""node_type"": ""weather"", ""status"": ""ok""}",
6137,EVT-GW01-20260515-071201-MAIN-0001,UPL-GW01-20260516-045501,GW01,MAIN,packet_received,info,2026-05-15 07:12:01+01,2026-05-16 05:55:14.701713+01,Sensor packet received.,"{""record_id"": ""83342"", ""frame_id"": ""2964709"", ""node_type"": ""soil"", ""status"": ""ok""}",
6138,EVT-GW01-20260515-072120-N2-0001,UPL-GW01-20260516-045501,GW01,N2,packet_received,info,2026-05-15 07:21:20+01,2026-05-16 05:55:16.305736+01,Sensor packet received.,"{""record_id"": ""83347"", ""frame_id"": ""2964710"", ""node_type"": ""soil"", ""status"": ""ok""}",
6139,EVT-GW01-20260515-072153-MAIN-0001,UPL-GW01-20260516-045501,GW01,MAIN,packet_received,info,2026-05-15 07:21:53+01,2026-05-16 05:55:16.305736+01,Sensor packet received.,"{""record_id"": ""83345"", ""frame_id"": ""2964710"", ""node_type"": ""soil"", ""status"": ""ok""}",
6140,EVT-GW01-20260515-072153-N3-0001,UPL-GW01-20260516-045501,GW01,N3,packet_received,info,2026-05-15 07:21:53+01,2026-05-16 05:55:16.305736+01,Sensor packet received.,"{""record_id"": ""83346"", ""frame_id"": ""2964710"", ""node_type"": ""weather"", ""status"": ""ok""}",
6141,EVT-GW01-20260515-073114-N2-0001,UPL-GW01-20260516-045501,GW01,N2,packet_received,info,2026-05-15 07:31:14+01,2026-05-16 05:55:16.305736+01,Sensor packet received.,"{""record_id"": ""83350"", ""frame_id"": ""2964711"", ""node_type"": ""soil"", ""status"": ""ok""}",
6142,EVT-GW01-20260515-073145-MAIN-0001,UPL-GW01-20260516-045501,GW01,MAIN,packet_received,info,2026-05-15 07:31:45+01,2026-05-16 05:55:16.305736+01,Sensor packet received.,"{""record_id"": ""83348"", ""frame_id"": ""2964711"", ""node_type"": ""soil"", ""status"": ""ok""}",
6143,EVT-GW01-20260515-073145-N3-0001,UPL-GW01-20260516-045501,GW01,N3,packet_received,info,2026-05-15 07:31:45+01,2026-05-16 05:55:16.305736+01,Sensor packet received.,"{""record_id"": ""83349"", ""frame_id"": ""2964711"", ""node_type"": ""weather"", ""status"": ""ok""}",
6144,EVT-GW01-20260515-074106-N2-0001,UPL-GW01-20260516-045501,GW01,N2,packet_received,info,2026-05-15 07:41:06+01,2026-05-16 05:55:16.305736+01,Sensor packet received.,"{""record_id"": ""83353"", ""frame_id"": ""2964712"", ""node_type"": ""soil"", ""status"": ""ok""}",
6145,EVT-GW01-20260515-074138-MAIN-0001,UPL-GW01-20260516-045501,GW01,MAIN,packet_received,info,2026-05-15 07:41:38+01,2026-05-16 05:55:16.305736+01,Sensor packet received.,"{""record_id"": ""83351"", ""frame_id"": ""2964712"", ""node_type"": ""soil"", ""status"": ""ok""}",
6146,EVT-GW01-20260515-074138-N3-0001,UPL-GW01-20260516-045501,GW01,N3,packet_received,info,2026-05-15 07:41:38+01,2026-05-16 05:55:16.305736+01,Sensor packet received.,"{""record_id"": ""83352"", ""frame_id"": ""2964712"", ""node_type"": ""weather"", ""status"": ""ok""}",
6147,EVT-GW01-20260515-075059-N2-0001,UPL-GW01-20260516-045501,GW01,N2,packet_received,info,2026-05-15 07:50:59+01,2026-05-16 05:55:16.305736+01,Sensor packet received.,"{""record_id"": ""83356"", ""frame_id"": ""2964713"", ""node_type"": ""soil"", ""status"": ""ok""}",
6148,EVT-GW01-20260515-075130-N3-0001,UPL-GW01-20260516-045501,GW01,N3,packet_received,info,2026-05-15 07:51:30+01,2026-05-16 05:55:16.305736+01,Sensor packet received.,"{""record_id"": ""83355"", ""frame_id"": ""2964713"", ""node_type"": ""weather"", ""status"": ""ok""}",
6149,EVT-GW01-20260515-075131-MAIN-0001,UPL-GW01-20260516-045501,GW01,MAIN,packet_received,info,2026-05-15 07:51:31+01,2026-05-16 05:55:16.305736+01,Sensor packet received.,"{""record_id"": ""83354"", ""frame_id"": ""2964713"", ""node_type"": ""soil"", ""status"": ""ok""}",
6150,EVT-GW01-20260515-080051-N2-0001,UPL-GW01-20260516-045501,GW01,N2,packet_received,info,2026-05-15 08:00:51+01,2026-05-16 05:55:16.305736+01,Sensor packet received.,"{""record_id"": ""83359"", ""frame_id"": ""2964714"", ""node_type"": ""soil"", ""status"": ""ok""}",
6151,EVT-GW01-20260515-080123-MAIN-0001,UPL-GW01-20260516-045501,GW01,MAIN,packet_received,info,2026-05-15 08:01:23+01,2026-05-16 05:55:16.305736+01,Sensor packet received.,"{""record_id"": ""83357"", ""frame_id"": ""2964714"", ""node_type"": ""soil"", ""status"": ""ok""}",
6152,EVT-GW01-20260515-080123-N3-0001,UPL-GW01-20260516-045501,GW01,N3,packet_received,info,2026-05-15 08:01:23+01,2026-05-16 05:55:16.305736+01,Sensor packet received.,"{""record_id"": ""83358"", ""frame_id"": ""2964714"", ""node_type"": ""weather"", ""status"": ""ok""}",
6153,EVT-GW01-20260515-081043-N2-0001,UPL-GW01-20260516-045501,GW01,N2,packet_received,info,2026-05-15 08:10:43+01,2026-05-16 05:55:17.818382+01,Sensor packet received.,"{""record_id"": ""83362"", ""frame_id"": ""2964715"", ""node_type"": ""soil"", ""status"": ""ok""}",
6154,EVT-GW01-20260515-081114-N3-0001,UPL-GW01-20260516-045501,GW01,N3,packet_received,info,2026-05-15 08:11:14+01,2026-05-16 05:55:17.818382+01,Sensor packet received.,"{""record_id"": ""83361"", ""frame_id"": ""2964715"", ""node_type"": ""weather"", ""status"": ""ok""}",
6155,EVT-GW01-20260515-081115-MAIN-0001,UPL-GW01-20260516-045501,GW01,MAIN,packet_received,info,2026-05-15 08:11:15+01,2026-05-16 05:55:17.818382+01,Sensor packet received.,"{""record_id"": ""83360"", ""frame_id"": ""2964715"", ""node_type"": ""soil"", ""status"": ""ok""}",
6156,EVT-GW01-20260515-082037-N2-0001,UPL-GW01-20260516-045501,GW01,N2,packet_received,info,2026-05-15 08:20:37+01,2026-05-16 05:55:17.818382+01,Sensor packet received.,"{""record_id"": ""83365"", ""frame_id"": ""2964716"", ""node_type"": ""soil"", ""status"": ""ok""}",
6157,EVT-GW01-20260515-082108-MAIN-0001,UPL-GW01-20260516-045501,GW01,MAIN,packet_received,info,2026-05-15 08:21:08+01,2026-05-16 05:55:17.818382+01,Sensor packet received.,"{""record_id"": ""83363"", ""frame_id"": ""2964716"", ""node_type"": ""soil"", ""status"": ""ok""}",
6158,EVT-GW01-20260515-082108-N3-0001,UPL-GW01-20260516-045501,GW01,N3,packet_received,info,2026-05-15 08:21:08+01,2026-05-16 05:55:17.818382+01,Sensor packet received.,"{""record_id"": ""83364"", ""frame_id"": ""2964716"", ""node_type"": ""weather"", ""status"": ""ok""}",
6159,EVT-GW01-20260515-083030-N2-0001,UPL-GW01-20260516-045501,GW01,N2,packet_received,info,2026-05-15 08:30:30+01,2026-05-16 05:55:17.818382+01,Sensor packet received.,"{""record_id"": ""83368"", ""frame_id"": ""2964717"", ""node_type"": ""soil"", ""status"": ""ok""}",
6160,EVT-GW01-20260515-083100-N3-0001,UPL-GW01-20260516-045501,GW01,N3,packet_received,info,2026-05-15 08:31:00+01,2026-05-16 05:55:17.818382+01,Sensor packet received.,"{""record_id"": ""83367"", ""frame_id"": ""2964717"", ""node_type"": ""weather"", ""status"": ""ok""}",
6161,EVT-GW01-20260515-083101-MAIN-0001,UPL-GW01-20260516-045501,GW01,MAIN,packet_received,info,2026-05-15 08:31:01+01,2026-05-16 05:55:17.818382+01,Sensor packet received.,"{""record_id"": ""83366"", ""frame_id"": ""2964717"", ""node_type"": ""soil"", ""status"": ""ok""}",
6162,EVT-GW01-20260515-084022-N2-0001,UPL-GW01-20260516-045501,GW01,N2,packet_received,info,2026-05-15 08:40:22+01,2026-05-16 05:55:17.818382+01,Sensor packet received.,"{""record_id"": ""83371"", ""frame_id"": ""2964718"", ""node_type"": ""soil"", ""status"": ""ok""}",
6163,EVT-GW01-20260515-084053-N3-0001,UPL-GW01-20260516-045501,GW01,N3,packet_received,info,2026-05-15 08:40:53+01,2026-05-16 05:55:17.818382+01,Sensor packet received.,"{""record_id"": ""83370"", ""frame_id"": ""2964718"", ""node_type"": ""weather"", ""status"": ""ok""}",
6164,EVT-GW01-20260515-084054-MAIN-0001,UPL-GW01-20260516-045501,GW01,MAIN,packet_received,info,2026-05-15 08:40:54+01,2026-05-16 05:55:17.818382+01,Sensor packet received.,"{""record_id"": ""83369"", ""frame_id"": ""2964718"", ""node_type"": ""soil"", ""status"": ""ok""}",
6165,EVT-GW01-20260515-085014-N2-0001,UPL-GW01-20260516-045501,GW01,N2,packet_received,info,2026-05-15 08:50:14+01,2026-05-16 05:55:17.818382+01,Sensor packet received.,"{""record_id"": ""83374"", ""frame_id"": ""2964718"", ""node_type"": ""soil"", ""status"": ""ok""}",
6166,EVT-GW01-20260515-085045-N3-0001,UPL-GW01-20260516-045501,GW01,N3,packet_received,info,2026-05-15 08:50:45+01,2026-05-16 05:55:17.818382+01,Sensor packet received.,"{""record_id"": ""83373"", ""frame_id"": ""2964718"", ""node_type"": ""weather"", ""status"": ""ok""}",
6167,EVT-GW01-20260515-090006-N2-0001,UPL-GW01-20260516-045501,GW01,N2,packet_received,info,2026-05-15 09:00:06+01,2026-05-16 05:55:19.363896+01,Sensor packet received.,"{""record_id"": ""83377"", ""frame_id"": ""2964719"", ""node_type"": ""soil"", ""status"": ""ok""}",
6168,EVT-GW01-20260515-090038-MAIN-0001,UPL-GW01-20260516-045501,GW01,MAIN,packet_received,info,2026-05-15 09:00:38+01,2026-05-16 05:55:19.363896+01,Sensor packet received.,"{""record_id"": ""83375"", ""frame_id"": ""2964719"", ""node_type"": ""soil"", ""status"": ""ok""}",
6169,EVT-GW01-20260515-090038-N3-0001,UPL-GW01-20260516-045501,GW01,N3,packet_received,info,2026-05-15 09:00:38+01,2026-05-16 05:55:19.363896+01,Sensor packet received.,"{""record_id"": ""83376"", ""frame_id"": ""2964719"", ""node_type"": ""weather"", ""status"": ""ok""}",
